,Unnamed: 0,url,title,site,pagesize,lan_code,lan_full
8678,8678,https://ro.wikipedia.org/wiki/Lista%20%C8%9B%C4%83rilor%20%C3%AEn%20func%C8%9Bie%20de%20suprafa%C8%9Ba%20%C3%AEmp%C4%83durit%C4%83,Lista țărilor în funcție de suprafața împădurită,ro.wikipedia.org,44288.0,ro,Romanian
8679,8679,https://nl.wikipedia.org/wiki/Lijst%20van%20landen%20naar%20bosareaal,Lijst van landen naar bosareaal,nl.wikipedia.org,11759.0,nl,Dutch
8680,8680,https://en.wikipedia.org/wiki/Solar%20activity%20and%20climate,Solar activity and climate,en.wikipedia.org,72958.0,en,English
8681,8681,https://fr.wikipedia.org/wiki/Activit%C3%A9%20solaire%20et%20climat,Activité solaire et climat,fr.wikipedia.org,10532.0,fr,French
8682,8682,https://pt.wikipedia.org/wiki/Atividade%20solar%20e%20clima,Atividade solar e clima,pt.wikipedia.org,73944.0,pt,Portuguese
8683,8683,https://ko.wikipedia.org/wiki/%ED%83%9C%EC%96%91%ED%99%9C%EB%8F%99%EA%B3%BC%20%EA%B8%B0%ED%9B%84,태양활동과 기후,ko.wikipedia.org,51082.0,ko,Korean
8684,8684,https://fi.wikipedia.org/wiki/Auringon%20aktiivisuuden%20vaikutus%20s%C3%A4%C3%A4h%C3%A4n%20ja%20ilmastoon,Auringon aktiivisuuden vaikutus säähän ja ilmastoon,fi.wikipedia.org,17600.0,fi,Finnish
8685,8685,https://en.wikipedia.org/wiki/The%20Low%20Carbon%20Vehicle%20Partnership,The Low Carbon Vehicle Partnership,en.wikipedia.org,4940.0,en,English
8686,8686,https://en.wikipedia.org/wiki/Afforestation,Afforestation,en.wikipedia.org,56167.0,en,English
8687,8687,https://es.wikipedia.org/wiki/Forestaci%C3%B3n,Forestación,es.wikipedia.org,8801.0,es,Spanish
8688,8688,https://de.wikipedia.org/wiki/Aufforstung,Aufforstung,de.wikipedia.org,29467.0,de,German
8689,8689,https://fr.wikipedia.org/wiki/Afforestation,Afforestation,fr.wikipedia.org,9155.0,fr,French
8690,8690,https://ja.wikipedia.org/wiki/%E6%A4%8D%E6%9E%97%E6%B4%BB%E5%8B%95,植林活動,ja.wikipedia.org,9364.0,ja,Japanese
8691,8691,https://pt.wikipedia.org/wiki/Florestamento,Florestamento,pt.wikipedia.org,4471.0,pt,Portuguese
8692,8692,https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D1%81%D0%BE%D1%80%D0%B0%D0%B7%D0%B2%D0%B5%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5,Лесоразведение,ru.wikipedia.org,4031.0,ru,Russian
8693,8693,https://pl.wikipedia.org/wiki/Zalesianie,Zalesianie,pl.wikipedia.org,1756.0,pl,Polish
8694,8694,https://zh.wikipedia.org/wiki/%E6%A4%8D%E6%A8%B9%E9%80%A0%E6%9E%97,植樹造林,zh.wikipedia.org,2177.0,zh,Chinese
8695,8695,https://id.wikipedia.org/wiki/Penghutanan,Penghutanan,id.wikipedia.org,10059.0,id,Indonesian
8696,8696,https://ko.wikipedia.org/wiki/%EC%A1%B0%EB%A6%BC%20%28%ED%99%9C%EB%8F%99%29,조림 (활동),ko.wikipedia.org,4777.0,ko,Korean
8697,8697,https://ar.wikipedia.org/wiki/%D8%AA%D8%B4%D8%AC%D9%8A%D8%B1,تشجير,ar.wikipedia.org,9528.0,ar,Arabic
8698,8698,https://uk.wikipedia.org/wiki/%D0%97%D0%B0%D0%BB%D1%96%D1%81%D0%B5%D0%BD%D0%BD%D1%8F,Залісення,uk.wikipedia.org,6561.0,uk,Ukrainian
8699,8699,https://th.wikipedia.org/wiki/%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%97%E0%B8%B3%E0%B9%83%E0%B8%AB%E0%B9%89%E0%B9%80%E0%B8%9B%E0%B9%87%E0%B8%99%E0%B8%9B%E0%B9%88%E0%B8%B2,การทำให้เป็นป่า,th.wikipedia.org,8394.0,th,Thai
8700,8700,https://sv.wikipedia.org/wiki/Beskogning,Beskogning,sv.wikipedia.org,4768.0,sv,Swedish
8701,8701,https://he.wikipedia.org/wiki/%D7%99%D7%99%D7%A2%D7%95%D7%A8,ייעור,he.wikipedia.org,9903.0,he,Hebrew
8702,8702,https://nl.wikipedia.org/wiki/Bebossing,Bebossing,nl.wikipedia.org,2085.0,nl,Dutch
8703,8703,https://fi.wikipedia.org/wiki/Metsitys,Metsitys,fi.wikipedia.org,6047.0,fi,Finnish
8704,8704,https://en.wikipedia.org/wiki/Marguerite%20Fund,Marguerite Fund,en.wikipedia.org,11160.0,en,English
8705,8705,https://en.wikipedia.org/wiki/International%20Solar%20Energy%20Society,International Solar Energy Society,en.wikipedia.org,3939.0,en,English
8706,8706,https://es.wikipedia.org/wiki/Sociedad%20Internacional%20de%20Energ%C3%ADa%20Solar,Sociedad Internacional de Energía Solar,es.wikipedia.org,2788.0,es,Spanish
8707,8707,https://zh.wikipedia.org/wiki/%E5%9B%BD%E9%99%85%E5%A4%AA%E9%98%B3%E8%83%BD%E5%AD%A6%E4%BC%9A,国际太阳能学会,zh.wikipedia.org,2381.0,zh,Chinese
8708,8708,https://nl.wikipedia.org/wiki/International%20Solar%20Energy%20Society,International Solar Energy Society,nl.wikipedia.org,1110.0,nl,Dutch
8709,8709,https://en.wikipedia.org/wiki/Louis%20Boisgibault,Louis Boisgibault,en.wikipedia.org,12179.0,en,English
8710,8710,https://ar.wikipedia.org/wiki/%D9%84%D9%88%D9%8A%20%D8%A8%D9%88%D8%A7%D8%AC%D9%8A%D8%A8%D9%88,لوي بواجيبو,ar.wikipedia.org,5169.0,ar,Arabic
8711,8711,https://en.wikipedia.org/wiki/Pancheti%20Koteswaram,Pancheti Koteswaram,en.wikipedia.org,18834.0,en,English
8712,8712,https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A5%87%E0%A4%A4%E0%A4%BF%20%E0%A4%95%E0%A5%8B%E0%A4%9F%E0%A5%87%E0%A4%B8%E0%A5%8D%E0%A4%B5%E0%A4%B0%E0%A4%AE,पंचेति कोटेस्वरम,hi.wikipedia.org,516.0,hi,Hindi
8713,8713,https://en.wikipedia.org/wiki/Peridotite,Peridotite,en.wikipedia.org,33025.0,en,English
8714,8714,https://es.wikipedia.org/wiki/Peridotita,Peridotita,es.wikipedia.org,1702.0,es,Spanish
8715,8715,https://de.wikipedia.org/wiki/Peridotit,Peridotit,de.wikipedia.org,10379.0,de,German
8716,8716,https://fr.wikipedia.org/wiki/P%C3%A9ridotite,Péridotite,fr.wikipedia.org,5182.0,fr,French
8717,8717,https://ja.wikipedia.org/wiki/%E3%81%8B%E3%82%93%E3%82%89%E3%82%93%E5%B2%A9,かんらん岩,ja.wikipedia.org,8041.0,ja,Japanese
8718,8718,https://it.wikipedia.org/wiki/Peridotite,Peridotite,it.wikipedia.org,3381.0,it,Italian
8719,8719,https://pt.wikipedia.org/wiki/Peridotito,Peridotito,pt.wikipedia.org,9716.0,pt,Portuguese
8720,8720,https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%80%D0%B8%D0%B4%D0%BE%D1%82%D0%B8%D1%82,Перидотит,ru.wikipedia.org,6399.0,ru,Russian
8721,8721,https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A5%87%E0%A4%B0%E0%A4%BF%E0%A4%A1%E0%A5%8B%E0%A4%9F%E0%A4%BE%E0%A4%87%E0%A4%9F,पेरिडोटाइट,hi.wikipedia.org,1316.0,hi,Hindi
8722,8722,https://pl.wikipedia.org/wiki/Perydotyty,Perydotyty,pl.wikipedia.org,2853.0,pl,Polish
8723,8723,https://zh.wikipedia.org/wiki/%E6%A9%84%E6%AC%96%E5%B2%A9,橄欖岩,zh.wikipedia.org,2625.0,zh,Chinese
8724,8724,https://id.wikipedia.org/wiki/Peridotit,Peridotit,id.wikipedia.org,4892.0,id,Indonesian
8725,8725,https://ko.wikipedia.org/wiki/%EA%B0%90%EB%9E%8C%EC%95%94,감람암,ko.wikipedia.org,492.0,ko,Korean
8726,8726,https://ar.wikipedia.org/wiki/%D8%A8%D9%8A%D8%B1%D9%8A%D8%AF%D9%88%D8%AA%D9%8A%D8%AA,بيريدوتيت,ar.wikipedia.org,2482.0,ar,Arabic
8727,8727,https://uk.wikipedia.org/wiki/%D0%9F%D0%B5%D1%80%D0%B8%D0%B4%D0%BE%D1%82%D0%B8%D1%82,Перидотит,uk.wikipedia.org,12565.0,uk,Ukrainian
8728,8728,https://sv.wikipedia.org/wiki/Peridotit,Peridotit,sv.wikipedia.org,1065.0,sv,Swedish
8729,8729,https://ro.wikipedia.org/wiki/Peridotit,Peridotit,ro.wikipedia.org,2044.0,ro,Romanian
8730,8730,https://el.wikipedia.org/wiki/%CE%A0%CE%B5%CF%81%CE%B9%CE%B4%CE%BF%CF%84%CE%AF%CF%84%CE%B7%CF%82,Περιδοτίτης,el.wikipedia.org,15615.0,el,Greek
8731,8731,https://hu.wikipedia.org/wiki/Peridotit,Peridotit,hu.wikipedia.org,1546.0,hu,Hungarian
8732,8732,https://he.wikipedia.org/wiki/%D7%A4%D7%A8%D7%99%D7%93%D7%95%D7%98%D7%99%D7%98,פרידוטיט,he.wikipedia.org,2899.0,he,Hebrew
8733,8733,https://nl.wikipedia.org/wiki/Peridotiet,Peridotiet,nl.wikipedia.org,2543.0,nl,Dutch
8734,8734,https://fi.wikipedia.org/wiki/Peridotiitti,Peridotiitti,fi.wikipedia.org,3338.0,fi,Finnish
8735,8735,https://no.wikipedia.org/wiki/Peridotitt,Peridotitt,no.wikipedia.org,630.0,no,Norwegian
8736,8736,https://en.wikipedia.org/wiki/Climate%20Hustle,Climate Hustle,en.wikipedia.org,11463.0,en,English
8737,8737,https://fr.wikipedia.org/wiki/Climate%20Hustle,Climate Hustle,fr.wikipedia.org,6646.0,fr,French
8738,8738,https://en.wikipedia.org/wiki/The%20Blue%20Economy,The Blue Economy,en.wikipedia.org,4725.0,en,English
8739,8739,https://es.wikipedia.org/wiki/The%20Blue%20Economy,The Blue Economy,es.wikipedia.org,4702.0,es,Spanish
8740,8740,https://it.wikipedia.org/wiki/Economia%20blu,Economia blu,it.wikipedia.org,6192.0,it,Italian
8741,8741,https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BD%D1%8F%D1%8F%20%D1%8D%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D0%B8%D0%BA%D0%B0,Синяя экономика,ru.wikipedia.org,13026.0,ru,Russian
8742,8742,https://uk.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BD%D1%8F%20%D0%B5%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D1%96%D0%BA%D0%B0,Синя економіка,uk.wikipedia.org,2317.0,uk,Ukrainian
8743,8743,https://en.wikipedia.org/wiki/Jane%20Lubchenco,Jane Lubchenco,en.wikipedia.org,73551.0,en,English
8744,8744,https://es.wikipedia.org/wiki/Jane%20Lubchenco,Jane Lubchenco,es.wikipedia.org,8079.0,es,Spanish
8745,8745,https://de.wikipedia.org/wiki/Jane%20Lubchenco,Jane Lubchenco,de.wikipedia.org,5214.0,de,German
8746,8746,https://fr.wikipedia.org/wiki/Jane%20Lubchenco,Jane Lubchenco,fr.wikipedia.org,2898.0,fr,French
8747,8747,https://ru.wikipedia.org/wiki/%D0%9B%D1%8E%D0%B1%D1%87%D0%B5%D0%BD%D0%BA%D0%BE%2C%20%D0%94%D0%B6%D0%B5%D0%B9%D0%BD,"Любченко, Джейн",ru.wikipedia.org,14899.0,ru,Russian
8748,8748,https://id.wikipedia.org/wiki/Jane%20Lubchenco,Jane Lubchenco,id.wikipedia.org,13352.0,id,Indonesian
8749,8749,https://ar.wikipedia.org/wiki/%D8%AC%D9%8A%D9%86%20%D9%84%D9%88%D8%A8%D8%AA%D8%B4%D9%8A%D9%86%D9%83%D9%88,جين لوبتشينكو,ar.wikipedia.org,19237.0,ar,Arabic
8750,8750,https://uk.wikipedia.org/wiki/%D0%94%D0%B6%D0%B5%D0%B9%D0%BD%20%D0%9B%D1%8E%D0%B1%D1%87%D0%B5%D0%BD%D0%BA%D0%BE,Джейн Любченко,uk.wikipedia.org,10876.0,uk,Ukrainian
8751,8751,https://he.wikipedia.org/wiki/%D7%92%27%D7%99%D7%99%D7%9F%20%D7%9C%D7%95%D7%91%D7%A6%27%D7%A0%D7%A7%D7%95,ג'יין לובצ'נקו,he.wikipedia.org,12043.0,he,Hebrew
8752,8752,https://fi.wikipedia.org/wiki/Jane%20Lubchenco,Jane Lubchenco,fi.wikipedia.org,4030.0,fi,Finnish
8753,8753,https://en.wikipedia.org/wiki/Karen%20Beauchemin,Karen Beauchemin,en.wikipedia.org,15880.0,en,English
8754,8754,https://fr.wikipedia.org/wiki/Karen%20Beauchemin,Karen Beauchemin,fr.wikipedia.org,11493.0,fr,French
8755,8755,https://ar.wikipedia.org/wiki/%D9%83%D8%A7%D8%B1%D9%8A%D9%86%20%D8%A8%D9%88%D8%B4%D9%88%D9%85%D9%8A%D9%86,كارين بوشومين,ar.wikipedia.org,3170.0,ar,Arabic
8756,8756,https://en.wikipedia.org/wiki/Leap%20Manifesto,Leap Manifesto,en.wikipedia.org,28442.0,en,English
8757,8757,https://en.wikipedia.org/wiki/Nature-based%20solutions,Nature-based solutions,en.wikipedia.org,55211.0,en,English
8758,8758,https://es.wikipedia.org/wiki/Soluciones%20basadas%20en%20la%20naturaleza,Soluciones basadas en la naturaleza,es.wikipedia.org,75737.0,es,Spanish
8759,8759,https://de.wikipedia.org/wiki/Naturbasierte%20L%C3%B6sungen,Naturbasierte Lösungen,de.wikipedia.org,5262.0,de,German
8760,8760,https://fr.wikipedia.org/wiki/Solutions%20fond%C3%A9es%20sur%20la%20nature,Solutions fondées sur la nature,fr.wikipedia.org,15919.0,fr,French
8761,8761,https://ja.wikipedia.org/wiki/%E8%87%AA%E7%84%B6%E3%81%AB%E5%9F%BA%E3%81%A5%E3%81%8F%E8%A7%A3%E6%B1%BA%E7%AD%96,自然に基づく解決策,ja.wikipedia.org,4160.0,ja,Japanese
8762,8762,https://it.wikipedia.org/wiki/Nature-based%20solutions,Nature-based solutions,it.wikipedia.org,32732.0,it,Italian
8763,8763,https://pt.wikipedia.org/wiki/Solu%C3%A7%C3%B5es%20baseadas%20na%20natureza,Soluções baseadas na natureza,pt.wikipedia.org,25582.0,pt,Portuguese
8764,8764,https://zh.wikipedia.org/wiki/%E5%9F%BA%E4%BA%8E%E8%87%AA%E7%84%B6%E7%9A%84%E8%A7%A3%E5%86%B3%E6%96%B9%E6%A1%88,基于自然的解决方案,zh.wikipedia.org,4131.0,zh,Chinese
8765,8765,https://id.wikipedia.org/wiki/Solusi%20berbasis%20alam,Solusi berbasis alam,id.wikipedia.org,4316.0,id,Indonesian
8766,8766,https://ko.wikipedia.org/wiki/%EC%9E%90%EC%97%B0%20%EA%B8%B0%EB%B0%98%20%EC%86%94%EB%A3%A8%EC%85%98,자연 기반 솔루션,ko.wikipedia.org,3475.0,ko,Korean
8767,8767,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AD%D9%84%D9%88%D9%84%20%D8%A7%D9%84%D9%85%D8%B9%D8%AA%D9%85%D8%AF%D8%A9%20%D8%B9%D9%84%D9%89%20%D8%A7%D9%84%D8%B7%D8%A8%D9%8A%D8%B9%D8%A9,الحلول المعتمدة على الطبيعة,ar.wikipedia.org,18732.0,ar,Arabic
8768,8768,https://uk.wikipedia.org/wiki/%D0%9F%D1%80%D0%B8%D1%80%D0%BE%D0%B4%D0%BE%D0%BE%D1%80%D1%96%D1%94%D0%BD%D1%82%D0%BE%D0%B2%D0%B0%D0%BD%D1%96%20%D1%80%D1%96%D1%88%D0%B5%D0%BD%D0%BD%D1%8F,Природоорієнтовані рішення,uk.wikipedia.org,66148.0,uk,Ukrainian
8769,8769,https://nl.wikipedia.org/wiki/Klimaatbuffer,Klimaatbuffer,nl.wikipedia.org,1842.0,nl,Dutch
8770,8770,https://fi.wikipedia.org/wiki/Luontopohjaiset%20ratkaisut,Luontopohjaiset ratkaisut,fi.wikipedia.org,6496.0,fi,Finnish
8771,8771,https://en.wikipedia.org/wiki/Global%20warming%20in%20Hawaii,Global warming in Hawaii,en.wikipedia.org,29.0,en,English
8772,8772,https://en.wikipedia.org/wiki/Arctic%20methane%20emissions,Arctic methane emissions,en.wikipedia.org,27096.0,en,English
8773,8773,https://es.wikipedia.org/wiki/Emisiones%20de%20metano%20en%20el%20%C3%81rtico,Emisiones de metano en el Ártico,es.wikipedia.org,31209.0,es,Spanish
8774,8774,https://fr.wikipedia.org/wiki/Relargage%20du%20m%C3%A9thane%20de%20l%27Arctique,Relargage du méthane de l'Arctique,fr.wikipedia.org,24312.0,fr,French
8775,8775,https://ja.wikipedia.org/wiki/%E5%8C%97%E6%A5%B5%E5%9C%8F%E3%83%A1%E3%82%BF%E3%83%B3%E3%82%AC%E3%82%B9%E6%94%BE%E6%95%A3,北極圏メタンガス放散,ja.wikipedia.org,67245.0,ja,Japanese
8776,8776,https://it.wikipedia.org/wiki/Rilascio%20del%20metano%20artico,Rilascio del metano artico,it.wikipedia.org,15614.0,it,Italian
8777,8777,https://pt.wikipedia.org/wiki/Emiss%C3%B5es%20de%20metano%20no%20%C3%81rtico,Emissões de metano no Ártico,pt.wikipedia.org,49326.0,pt,Portuguese
8778,8778,https://zh.wikipedia.org/wiki/%E5%8C%97%E6%A5%B5%E7%94%B2%E7%83%B7%E9%87%8B%E5%87%BA,北極甲烷釋出,zh.wikipedia.org,4048.0,zh,Chinese
8779,8779,https://id.wikipedia.org/wiki/Pelepasan%20metana%20Arktik,Pelepasan metana Arktik,id.wikipedia.org,10861.0,id,Indonesian
8780,8780,https://ko.wikipedia.org/wiki/%EB%B6%81%EA%B7%B9%ED%95%B4%20%EB%A9%94%ED%85%8C%EC%9D%B8%20%EB%B0%A9%EC%B6%9C,북극해 메테인 방출,ko.wikipedia.org,4904.0,ko,Korean
8781,8781,https://ar.wikipedia.org/wiki/%D8%A7%D9%86%D8%A8%D8%B9%D8%A7%D8%AB%D8%A7%D8%AA%20%D8%A7%D9%84%D9%85%D9%8A%D8%AB%D8%A7%D9%86%20%D9%85%D9%86%20%D8%A7%D9%84%D9%82%D8%B7%D8%A8%20%D8%A7%D9%84%D8%B4%D9%85%D8%A7%D9%84%D9%8A,انبعاثات الميثان من القطب الشمالي,ar.wikipedia.org,35706.0,ar,Arabic
8782,8782,https://fi.wikipedia.org/wiki/Arktisen%20alueen%20kasvihuonep%C3%A4%C3%A4st%C3%B6t,Arktisen alueen kasvihuonepäästöt,fi.wikipedia.org,3417.0,fi,Finnish
8783,8783,https://en.wikipedia.org/wiki/NO%C3%8921,NOÉ21,en.wikipedia.org,3182.0,en,English
8784,8784,https://en.wikipedia.org/wiki/Drunken%20trees,Drunken trees,en.wikipedia.org,23871.0,en,English
8785,8785,https://es.wikipedia.org/wiki/%C3%81rboles%20ebrios,Árboles ebrios,es.wikipedia.org,18858.0,es,Spanish
8786,8786,https://fr.wikipedia.org/wiki/For%C3%AAt%20ivre,Forêt ivre,fr.wikipedia.org,24622.0,fr,French
8787,8787,https://it.wikipedia.org/wiki/Foresta%20ubriaca,Foresta ubriaca,it.wikipedia.org,28408.0,it,Italian
8788,8788,https://ru.wikipedia.org/wiki/%D0%9F%D1%8C%D1%8F%D0%BD%D1%8B%D0%B9%20%D0%BB%D0%B5%D1%81,Пьяный лес,ru.wikipedia.org,4447.0,ru,Russian
8789,8789,https://id.wikipedia.org/wiki/Pepohonan%20mabuk,Pepohonan mabuk,id.wikipedia.org,24821.0,id,Indonesian
8790,8790,https://uk.wikipedia.org/wiki/%D0%9F%27%D1%8F%D0%BD%D0%B8%D0%B9%20%D0%BB%D1%96%D1%81,П'яний ліс,uk.wikipedia.org,1706.0,uk,Ukrainian
8791,8791,https://fi.wikipedia.org/wiki/Juopunut%20mets%C3%A4,Juopunut metsä,fi.wikipedia.org,422.0,fi,Finnish
8792,8792,https://en.wikipedia.org/wiki/German%20Climate%20Action%20Plan%202050,German Climate Action Plan 2050,en.wikipedia.org,65643.0,en,English
8793,8793,https://de.wikipedia.org/wiki/Klimaschutzplan%202050,Klimaschutzplan 2050,de.wikipedia.org,18738.0,de,German
8794,8794,https://fr.wikipedia.org/wiki/Plan%20Climat%202050%20%28Allemagne%29,Plan Climat 2050 (Allemagne),fr.wikipedia.org,67693.0,fr,French
8795,8795,https://ar.wikipedia.org/wiki/%D8%AE%D8%B7%D8%A9%20%D8%A7%D9%84%D8%B9%D9%85%D9%84%20%D8%A7%D9%84%D9%85%D9%86%D8%A7%D8%AE%D9%8A%D8%A9%20%D9%81%D9%8A%20%D8%A3%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A7%202050,خطة العمل المناخية في ألمانيا 2050,ar.wikipedia.org,33452.0,ar,Arabic
8796,8796,https://en.wikipedia.org/wiki/Ecological%20restoration,Ecological restoration,en.wikipedia.org,102723.0,en,English
8797,8797,https://es.wikipedia.org/wiki/Gesti%C3%B3n%20restaurativa,Gestión restaurativa,es.wikipedia.org,31014.0,es,Spanish
8798,8798,https://de.wikipedia.org/wiki/Renaturierungs%C3%B6kologie,Renaturierungsökologie,de.wikipedia.org,7558.0,de,German
8799,8799,https://fr.wikipedia.org/wiki/Restauration%20%C3%A9cologique,Restauration écologique,fr.wikipedia.org,41435.0,fr,French
8800,8800,https://ja.wikipedia.org/wiki/%E5%BE%A9%E5%85%83%E7%94%9F%E6%85%8B%E5%AD%A6,復元生態学,ja.wikipedia.org,5488.0,ja,Japanese
8801,8801,https://zh.wikipedia.org/wiki/%E5%BE%A9%E8%82%B2%E7%94%9F%E6%85%8B%E5%AD%B8,復育生態學,zh.wikipedia.org,26.0,zh,Chinese
8802,8802,https://id.wikipedia.org/wiki/Pemulihan%20lingkungan,Pemulihan lingkungan,id.wikipedia.org,1912.0,id,Indonesian
8803,8803,https://ar.wikipedia.org/wiki/%D8%AA%D8%B1%D9%85%D9%8A%D9%85%20%D8%A8%D9%8A%D8%A6%D9%8A,ترميم بيئي,ar.wikipedia.org,23029.0,ar,Arabic
8804,8804,https://uk.wikipedia.org/wiki/%D0%95%D0%BA%D0%BE%D0%BB%D0%BE%D0%B3%D1%96%D1%8F%20%D0%B2%D1%96%D0%B4%D0%BD%D0%BE%D0%B2%D0%BB%D0%B5%D0%BD%D0%BD%D1%8F,Екологія відновлення,uk.wikipedia.org,47001.0,uk,Ukrainian
8805,8805,https://sv.wikipedia.org/wiki/Naturrestaurering,Naturrestaurering,sv.wikipedia.org,3272.0,sv,Swedish
8806,8806,https://el.wikipedia.org/wiki/%CE%9F%CE%B9%CE%BA%CE%BF%CE%BB%CE%BF%CE%B3%CE%B9%CE%BA%CE%AE%20%CE%B1%CF%80%CE%BF%CE%BA%CE%B1%CF%84%CE%AC%CF%83%CF%84%CE%B1%CF%83%CE%B7,Οικολογική αποκατάσταση,el.wikipedia.org,12138.0,el,Greek
8807,8807,https://nl.wikipedia.org/wiki/Natuurherstel,Natuurherstel,nl.wikipedia.org,8796.0,nl,Dutch
8808,8808,https://en.wikipedia.org/wiki/Give%20up%20LPG%20subsidy,Give up LPG subsidy,en.wikipedia.org,14102.0,en,English
8809,8809,https://en.wikipedia.org/wiki/Copenhagen%20climate%20summit,Copenhagen climate summit,en.wikipedia.org,115945.0,en,English
8810,8810,https://es.wikipedia.org/wiki/Conferencia%20de%20las%20Naciones%20Unidas%20sobre%20el%20Cambio%20Clim%C3%A1tico%20de%202009,Conferencia de las Naciones Unidas sobre el Cambio Climático de 2009,es.wikipedia.org,40970.0,es,Spanish
8811,8811,https://de.wikipedia.org/wiki/UN-Klimakonferenz%20in%20Kopenhagen%202009,UN-Klimakonferenz in Kopenhagen 2009,de.wikipedia.org,32199.0,de,German
8812,8812,https://fr.wikipedia.org/wiki/Conf%C3%A9rence%20de%20Copenhague%20de%202009%20sur%20les%20changements%20climatiques,Conférence de Copenhague de 2009 sur les changements climatiques,fr.wikipedia.org,52860.0,fr,French
8813,8813,https://ja.wikipedia.org/wiki/%E7%AC%AC15%E5%9B%9E%E6%B0%97%E5%80%99%E5%A4%89%E5%8B%95%E6%9E%A0%E7%B5%84%E6%9D%A1%E7%B4%84%E7%B7%A0%E7%B4%84%E5%9B%BD%E4%BC%9A%E8%AD%B0,第15回気候変動枠組条約締約国会議,ja.wikipedia.org,34151.0,ja,Japanese
8814,8814,https://it.wikipedia.org/wiki/Conferenza%20ONU%20sui%20cambiamenti%20climatici%202009,Conferenza ONU sui cambiamenti climatici 2009,it.wikipedia.org,3606.0,it,Italian
8815,8815,https://pt.wikipedia.org/wiki/Confer%C3%AAncia%20das%20Na%C3%A7%C3%B5es%20Unidas%20sobre%20as%20Mudan%C3%A7as%20Clim%C3%A1ticas%20de%202009,Conferência das Nações Unidas sobre as Mudanças Climáticas de 2009,pt.wikipedia.org,13162.0,pt,Portuguese
8816,8816,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BD%D1%84%D0%B5%D1%80%D0%B5%D0%BD%D1%86%D0%B8%D1%8F%20%D0%9E%D0%9E%D0%9D%20%D0%BF%D0%BE%20%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D1%8E%20%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82%D0%B0%20%282009%29,Конференция ООН по изменению климата (2009),ru.wikipedia.org,23427.0,ru,Russian
8817,8817,https://pl.wikipedia.org/wiki/Konferencja%20Narod%C3%B3w%20Zjednoczonych%20w%20sprawie%20Zmian%20Klimatu%2C%20Kopenhaga%202009,"Konferencja Narodów Zjednoczonych w sprawie Zmian Klimatu, Kopenhaga 2009",pl.wikipedia.org,3094.0,pl,Polish
8818,8818,https://zh.wikipedia.org/wiki/2009%E5%B9%B4%E8%81%94%E5%90%88%E5%9B%BD%E6%B0%94%E5%80%99%E5%8F%98%E5%8C%96%E5%A4%A7%E4%BC%9A,2009年联合国气候变化大会,zh.wikipedia.org,22972.0,zh,Chinese
8819,8819,https://id.wikipedia.org/wiki/Konferensi%20Perubahan%20Iklim%20Perserikatan%20Bangsa-Bangsa%202009,Konferensi Perubahan Iklim Perserikatan Bangsa-Bangsa 2009,id.wikipedia.org,2471.0,id,Indonesian
8820,8820,https://ko.wikipedia.org/wiki/2009%EB%85%84%20%EC%9C%A0%EC%97%94%20%EA%B8%B0%ED%9B%84%20%EB%B3%80%ED%99%94%20%ED%9A%8C%EC%9D%98,2009년 유엔 기후 변화 회의,ko.wikipedia.org,3145.0,ko,Korean
8821,8821,https://ar.wikipedia.org/wiki/%D9%85%D8%A4%D8%AA%D9%85%D8%B1%20%D8%A7%D9%84%D8%A3%D9%85%D9%85%20%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9%20%D9%84%D9%84%D8%AA%D8%BA%D9%8A%D8%B1%20%D8%A7%D9%84%D9%85%D9%86%D8%A7%D8%AE%D9%8A%202009,مؤتمر الأمم المتحدة للتغير المناخي 2009,ar.wikipedia.org,29596.0,ar,Arabic
8822,8822,https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BD%D1%84%D0%B5%D1%80%D0%B5%D0%BD%D1%86%D1%96%D1%8F%20%D0%9E%D0%9E%D0%9D%20%D0%B7%20%D0%BF%D0%B8%D1%82%D0%B0%D0%BD%D1%8C%20%D0%BA%D0%BB%D1%96%D0%BC%D0%B0%D1%82%D1%83%202009,Конференція ООН з питань клімату 2009,uk.wikipedia.org,3056.0,uk,Ukrainian
8823,8823,https://sv.wikipedia.org/wiki/F%C3%B6renta%20nationernas%20klimatkonferens%202009,Förenta nationernas klimatkonferens 2009,sv.wikipedia.org,8138.0,sv,Swedish
